enwiki	0	Barack Obama	0	United_States–Cuban_Thaw	5
enwiki	0	Barack Obama	0	University_of_Hawaii_at_Manoa	2
enwiki	0	Barack Obama	0	Wailuku,_Hawaii	2
enwiki	0	Barack Obama	0	Welsh_people	1
enwiki	0	Barack Obama	0	Woods_Fund_of_Chicago	3
enwiki	0	Barack Obama	0	Zionism	1
dewiki	0	Barack Obama	0	Afroamerikaner	1
dewiki	0	Barack Obama	0	Anthropologie	3
dewiki	0	Barack Obama	0	Auma_Obama	2
dewiki	0	Barack Obama	0	Donald_Trump	1
dewiki	0	Barack Obama	0	Harvard_University	3
dewiki	0	Barack Obama	0	Indonesien	7
dewiki	0	Barack Obama	0	Jakarta	7
dewiki	0	Barack Obama	0	Kansas	6
dewiki	0	Barack Obama	0	Luo_(Ethnie)	1
dewiki	0	Barack Obama	0	Michelle_Obama	1
dewiki	0	Barack Obama	0	Obama_(Begriffsklärung)	1
enwiki	0	Barack Obama	0	2004_Democratic_National_Convention	6
enwiki	0	Barack Obama	0	2008_Democratic_National_Convention	1
enwiki	0	Barack Obama	0	2009_Major_League_Baseball_All-Star_Game	2
enwiki	0	Barack Obama	0	2017_Congressional_baseball_shooting	3
enwiki	0	Barack Obama	0	African_Americans	8
enwiki	0	Barack Obama	0	Alice_Palmer_(politician)	2
enwiki	0	Barack Obama	0	American-led_intervention_in_Iraq_(2014–present)	5
enwiki	0	Barack Obama	0	Anthropology	1
enwiki	0	Barack Obama	0	Assassination_threats_against_Barack_Obama	1
enwiki	0	Barack Obama	0	Barack_Obama_election_victory_speech,_2008	1
enwiki	0	Barack Obama	0	Besuki_Public_School	1
enwiki	0	Barack Obama	0	Bill_Clinton	4
enwiki	0	Barack Obama	0	Black_people	2
enwiki	0	Barack Obama	0	Catholic_School	2
enwiki	0	Barack Obama	0	Chicago_Annenberg_Challenge	2
enwiki	0	Barack Obama	0	Christianity_Today	1
enwiki	0	Barack Obama	0	Columbia_College,_Columbia_University	1
enwiki	0	Barack Obama	0	Contiguous_United_States	1
enwiki	0	Barack Obama	0	DREAM_Act	1
enwiki	0	Barack Obama	0	Deferred_Action_for_Childhood_Arrivals	1
enwiki	0	Barack Obama	0	Delegate	1
enwiki	0	Barack Obama	0	Disinvestment_from_Iran	1
enwiki	0	Barack Obama	0	Don't_Ask,_Don't_Tell_Repeal_Act_of_2010	9
